PanjivaRecordID,ConsigneePanjivaID,HSCode,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
9221363001002,1781,220,161,2,749
9221491001002,1781,216,611,11,132
9221619001002,1503,22,308,8,619
9223795001002,706,110,317,6,47
9224947001002,1507,210,50,6,853
9225203001002,540,273,49,3,712
9226227001002,929,428,482,7,768
9226419001002,942,382,407,1,705
9226739001002,565,141,394,4,78
9226995001002,520,227,461,7,985
9227123001002,522,227,270,0,986
9227763001002,131,239,452,7,486
9227699001002,1474,22,542,10,575
9228083001002,1713,216,60,2,432
9228467001002,563,140,540,1,80
9228659001002,1012,382,17,5,44
9230003001002,1203,91,640,4,501
9230579001002,1182,136,49,10,19
9231667001002,520,468,482,4,158
9231923001002,20,141,303,8,755
9232307001002,220,216,197,5,477
9232819001002,520,431,563,3,158
9233651001002,929,225,460,8,620
9233715001002,1440,380,205,2,963
9233843001002,520,245,482,10,413
9235059001002,520,117,592,2,158
9235315001002,1182,211,385,6,19
9235763001002,520,294,482,1,158
9236147001002,1669,389,482,1,427
9236979001002,1669,135,117,2,81
9237747001002,336,216,100,1,346
9237939001002,303,216,40,10,496
9238259001002,317,216,370,5,749
9238387001002,317,92,305,2,326
9238515001002,330,153,601,2,418
9238771001002,1722,196,22,2,410
9241267001002,1388,218,404,0,900
9241587001002,934,258,221,2,441
9244147001002,235,402,579,2,281
9244659001002,1479,216,486,1,510
9244723001002,1150,216,641,1,806
9244787001002,1150,420,459,2,317
9244851001002,35,332,193,8,380
9244915001002,361,216,333,9,771
9245939001002,725,279,306,8,282
9246003001002,317,352,542,8,416
9246259001002,227,8,621,8,80
9246323001002,1750,492,194,8,872
9247219001002,216,12,274,8,124
9247347001002,282,176,654,9,398
9247731001002,245,444,183,3,41
9248947001002,300,218,101,1,167
9249971001002,228,417,151,2,544
9250611001002,1429,327,248,2,29
9250227001002,1761,285,325,2,233
9250739001002,174,216,216,1,516
9250995001002,252,220,160,1,966
9251059001002,209,139,168,9,128
9251123001002,276,314,160,1,689
9251507001002,968,147,357,7,925
9251315001002,1639,439,238,8,380
9251443001002,281,455,167,3,960
9251571001002,1256,277,290,8,935
9252083001002,228,193,303,8,483
9252275001002,1670,226,553,11,141
9252531001002,1389,120,357,7,399
9252659001002,317,216,226,11,966
9252979001002,489,472,75,2,19
9254835001002,1502,355,112,4,893
9257459001002,1379,216,211,4,857
9257523001002,317,216,606,11,201
9258035001002,74,216,144,9,85
9258419001002,1768,152,218,1,164
9259123001002,85,316,218,10,678
9260211001002,494,138,239,6,105
9262003001002,1399,5,416,4,19
9262131001002,1774,26,412,2,893
9262771001002,489,143,356,11,19
9262835001002,1591,19,215,8,840
9262067001002,1399,149,233,2,19
9263539001002,914,380,403,1,37
9264371001002,73,178,0,3,979
9265331001002,1338,474,252,2,424
9266355001002,442,338,257,8,158
9267059001002,1020,182,397,8,986
9267443001002,1234,91,295,1,19
9268787001002,468,143,15,8,279
9269491001002,537,284,163,3,927
9269875001002,442,223,527,7,852
9268979001002,896,228,336,1,852
9269619001002,442,170,210,3,158
9269683001002,436,423,551,3,25
9270131001002,444,151,84,1,80
9271027001002,1090,427,37,9,607
9271219001002,609,45,300,0,107
9271475001002,868,195,560,1,263
9273139001002,1295,261,573,6,140
9273907001002,624,222,436,11,113
9274227001002,584,216,603,9,966
9274803001002,1046,390,120,2,456
9275635001002,979,216,168,7,456
9276083001002,1603,242,517,1,689
9276659001002,270,143,521,10,37
9277043001002,600,216,230,0,447
9277235001002,502,7,375,0,210
9278003001002,1100,178,312,7,615
9279155001002,565,377,456,3,78
9280819001002,315,398,407,8,947
9281651001002,1652,337,612,2,909
9282099001002,405,282,336,1,70
9282291001002,1788,156,395,7,812
9282803001002,1507,258,133,5,853
9243379001002,337,92,160,5,340
9243763001002,1479,391,361,2,993
9213618001002,27,359,298,2,357
9271794001002,977,207,355,11,107
9207602001002,777,251,175,6,88
9207346001002,1589,143,87,9,44
9207154001002,492,214,126,5,26
9207090001002,1457,188,75,10,44
9210098001002,17,184,366,1,631
9210866001002,1813,139,228,4,18
9213042001002,168,145,116,7,371
9213490001002,27,114,409,2,0
9214322001002,928,417,198,9,19
9214642001002,1036,50,210,4,37
9215090001002,691,162,490,8,164
9215538001002,1199,96,520,7,782
9215602001002,534,291,520,0,964
9215666001002,1764,102,520,7,909
9216242001002,568,31,523,11,496
9217778001002,998,243,429,2,194
9220210001002,785,338,316,1,147
9220914001002,854,381,81,2,486
9220978001002,854,239,348,6,486
9221106001002,1238,339,377,10,749
9221426001002,110,385,546,3,261
9221618001002,1503,93,142,8,619
9222258001002,1729,476,524,4,371
9222514001002,1100,242,257,9,615
9222642001002,1160,216,432,1,437
9222770001002,502,174,478,9,1
9225202001002,1059,345,557,1,212
9230578001002,1182,367,482,7,19
9231666001002,520,248,483,5,678
9232050001002,35,85,225,8,123
9233330001002,749,331,21,0,398
9233394001002,520,384,612,2,506
9233650001002,929,166,646,6,620
9233842001002,520,462,574,10,158
9243186001002,1106,156,225,5,997
9234162001002,24,108,460,2,303
9235122001002,887,449,482,3,271
9235570001002,520,105,269,7,158
9235890001002,542,327,259,6,809
9237042001002,520,333,482,4,59
9237490001002,1353,443,142,8,124
9237810001002,1069,278,171,8,426
9238386001002,340,256,306,2,1
9239346001002,276,266,274,10,689
9241394001002,1182,0,482,10,19
9241650001002,1669,99,250,7,59
9244338001002,253,228,12,3,362
9245362001002,307,216,629,9,5
9245682001002,1018,216,278,9,239
9246066001002,1639,216,576,1,664
9247218001002,187,184,481,3,476
9247346001002,282,174,327,1,398
9247858001002,181,437,44,5,18
9247922001002,299,24,357,2,971
9247986001002,186,456,247,4,1007
9248242001002,267,84,533,5,408
9248306001002,1820,445,438,7,552
9248370001002,875,13,363,7,15
9248434001002,186,445,252,4,938
9250354001002,1473,216,176,10,80
9250418001002,108,216,254,10,898
9250482001002,1479,216,507,7,854
9250226001002,174,483,559,10,925
9250738001002,174,217,412,1,516
9251314001002,968,216,608,1,872
9250994001002,1722,305,596,8,752
9252018001002,337,216,459,3,751
9252722001002,360,216,238,3,253
9252850001002,345,216,291,5,950
9252978001002,489,231,135,1,19
9254322001002,682,218,14,3,496
9253938001002,1785,21,591,4,543
9254002001002,222,287,621,2,80
9255474001002,1468,24,622,9,41
9256114001002,117,380,112,4,17
9256498001002,580,51,500,2,353
9256690001002,1278,223,199,11,102
9256626001002,71,151,623,2,749
9257074001002,1383,255,391,6,486
9257586001002,734,225,326,5,371
9258674001002,832,216,162,9,29
9259122001002,730,419,106,8,371
9260914001002,168,188,461,4,371
9263090001002,1383,227,203,1,486
9263794001002,1008,216,162,6,261
9263922001002,930,348,401,2,478
9264434001002,930,107,623,2,979
9264306001002,989,465,432,4,19
9264946001002,698,223,2,9,247
9266994001002,589,460,116,11,119
9267058001002,1020,99,166,8,986
9268466001002,1234,232,179,2,19
9268722001002,989,3,432,1,19
9269170001002,444,132,300,4,80
9269874001002,442,394,300,11,852
9269298001002,442,455,300,5,429
9269554001002,537,227,326,11,927
9273138001002,1295,60,482,9,140
9274162001002,432,72,415,2,682
9274226001002,674,216,41,10,216
9274930001002,1480,216,648,6,132
9275378001002,938,335,637,3,25
9276338001002,1076,283,503,8,927
9276978001002,1386,64,321,2,303
9277810001002,920,59,300,11,17
9279090001002,595,138,482,2,484
9279922001002,241,36,353,6,47
9280178001002,133,36,170,3,47
9281138001002,703,411,260,6,316
9282866001002,1507,337,50,10,853
9282674001002,1275,341,85,9,17
9282802001002,1507,88,33,2,853
9243442001002,216,315,329,2,198
9210346001002,1665,101,12,1,669
9211562001002,1222,208,55,2,464
9214442001002,1507,196,50,1,853
9214506001002,416,487,307,2,985
9233706001002,777,442,532,11,917
9207402001002,947,36,280,4,926
9207978001002,1144,432,306,11,618
9210026001002,611,188,3,10,543
9211434001002,1665,254,232,3,926
9211626001002,93,351,632,11,383
9211690001002,93,213,76,2,501
9212010001002,856,221,422,4,17
9212906001002,1660,369,260,3,892
9213034001002,442,464,360,2,429
9213290001002,614,262,653,0,811
9213482001002,629,143,295,4,961
9213738001002,27,180,29,2,456
9213866001002,99,254,80,2,255
9214122001002,424,216,1,5,77
9213930001002,928,274,415,5,19
9214314001002,1416,216,459,7,979
9214186001002,600,462,551,8,77
9215082001002,691,223,347,0,164
9215402001002,1017,342,520,8,25
9215530001002,1199,52,520,10,782
9215594001002,1786,483,202,2,678
9215658001002,1786,82,520,8,635
9216426001002,493,281,101,2,25
9217194001002,781,485,91,2,436
9219626001002,537,5,300,9,927
9220010001002,1003,231,572,3,986
9220074001002,912,289,5,9,687
9220138001002,912,225,507,2,687
9220266001002,1010,225,605,0,371
9220522001002,1209,285,504,3,592
9221034001002,2,476,301,0,917
9221610001002,1503,180,164,8,619
9222314001002,1175,1,409,2,432
9222378001002,481,200,285,8,631
9222442001002,1175,490,82,10,432
9222506001002,1100,159,106,0,615
9222826001002,620,467,375,3,755
9224042001002,1416,327,256,8,899
9224362001002,789,12,604,5,196
9224554001002,1517,218,34,3,299
9224938001002,1545,255,516,2,409
9226282001002,486,488,110,3,917
9226794001002,565,289,611,8,53
9227050001002,793,209,221,0,328
9228138001002,1786,248,110,11,338
9229994001002,1589,418,410,5,997
9230634001002,708,313,155,2,137
9231658001002,220,122,623,2,948
9231850001002,60,326,256,10,755
9232042001002,738,56,69,2,610
9232234001002,1150,125,84,0,490
9232298001002,220,404,160,1,337
9232362001002,1018,216,14,6,73
9232490001002,1429,133,357,3,854
9233130001002,89,227,71,7,986
9233322001002,749,391,560,2,398
9233386001002,520,113,482,1,306
9233578001002,1376,270,175,9,464
9233642001002,929,173,329,6,620
9233770001002,614,242,366,5,811
9234026001002,1567,252,328,10,619
9234346001002,786,236,265,2,501
9235050001002,660,26,643,6,44
9235114001002,519,202,482,10,687
9235626001002,1182,337,482,9,19
9237162001002,660,23,482,7,26
9237674001002,1680,19,291,5,102
9237802001002,1270,101,516,9,426
9237994001002,369,261,361,1,993
9238250001002,220,473,357,11,889
9238314001002,1639,354,507,8,61
9238442001002,303,216,5,3,496
9238506001002,1429,216,224,7,700
9238890001002,182,410,606,11,977
9239210001002,307,301,160,5,410
9239530001002,968,490,357,0,516
9240042001002,1473,405,357,3,854
9240106001002,1125,325,79,2,410
9240362001002,219,84,166,3,138
9240746001002,1820,344,175,5,476
9241194001002,1361,35,319,0,492
9244010001002,111,216,74,5,448
9244074001002,719,117,357,5,348
9244778001002,312,216,626,11,931
9244906001002,1479,216,543,4,5
9245034001002,296,247,338,6,784
9245098001002,348,216,300,9,899
9245162001002,1150,216,372,11,302
9245226001002,1479,216,120,10,400
9245290001002,317,374,357,3,5
9245418001002,197,176,207,0,701
9245610001002,1150,12,599,2,918
9245738001002,875,212,363,6,15
9245802001002,1479,164,357,8,201
9245866001002,1593,327,335,8,829
9246058001002,229,436,184,11,299
9246698001002,1085,24,561,6,520
9247210001002,319,427,102,6,299
9247530001002,1167,335,637,1,492
9248298001002,215,103,291,3,497
9248554001002,175,445,389,4,476
9249514001002,1734,455,395,6,177
9249066001002,84,430,357,6,61
9249386001002,1479,449,46,2,436
9250026001002,318,138,632,11,925
9250410001002,1573,240,536,8,966
9249962001002,11,447,438,9,80
9250794001002,304,423,518,2,235
9251050001002,228,419,357,11,485
9251690001002,1380,461,395,9,749
9251242001002,981,125,357,2,77
9251370001002,352,216,265,4,666
9251498001002,42,332,369,2,3
9251754001002,42,325,58,8,935
9252330001002,1692,313,594,8,966
9251946001002,350,135,358,8,253
9252522001002,243,77,357,1,467
9252714001002,1783,216,503,3,198
9253162001002,489,427,31,2,19
9253482001002,659,144,648,8,158
9253034001002,489,181,496,2,19
9253994001002,222,308,440,2,80
9254186001002,155,333,581,2,807
9255146001002,857,127,508,5,735
9256298001002,539,77,448,2,371
9256426001002,946,430,535,2,517
9256554001002,1604,138,600,1,201
9256874001002,1577,247,3,2,255
9256938001002,698,247,107,4,626
9257642001002,1445,149,357,1,412
9257834001002,1018,428,304,2,255
9257386001002,703,227,133,5,627
9258282001002,49,297,598,2,979
9258538001002,1436,392,46,6,117
9258602001002,1417,416,545,8,486
9257962001002,174,78,559,6,854
9258090001002,1436,367,450,7,533
9258986001002,1462,182,474,8,811
9259818001002,412,223,327,3,96
9261610001002,703,131,410,5,94
9262378001002,1399,18,135,11,19
9262442001002,1399,456,371,5,19
9262762001002,1411,408,283,1,619
9263210001002,426,149,42,5,70
9263850001002,1114,88,550,3,138
9263914001002,1569,304,244,5,771
9264234001002,73,216,21,1,424
9264426001002,44,352,33,2,266
9264746001002,377,230,373,3,917
9264938001002,698,233,336,1,486
9265770001002,1564,490,67,3,24
9266282001002,1234,108,378,8,19
9267498001002,1234,142,121,2,19
9267626001002,533,22,243,1,588
9267690001002,901,194,647,5,997
9268522001002,1393,314,639,3,954
9269866001002,896,203,235,8,852
9269354001002,442,361,509,8,306
9270442001002,468,143,174,5,202
9270570001002,1425,69,37,9,607
9270122001002,1056,408,298,2,343
9271082001002,569,212,574,0,696
9271146001002,609,189,24,9,107
9271274001002,569,199,108,11,696
9272362001002,234,253,441,5,28
9272618001002,240,331,395,7,20
9273002001002,1465,78,482,11,107
9273642001002,1033,51,186,5,101
9274154001002,442,399,534,2,80
9274282001002,442,79,318,8,158
9274474001002,167,131,494,2,986
9274922001002,1157,216,530,3,424
9275178001002,806,216,368,3,522
9275754001002,639,216,312,3,424
9276202001002,1191,104,348,5,61
9276330001002,1076,349,537,1,927
9277034001002,661,216,379,11,522
9277098001002,502,415,375,7,303
9277226001002,538,239,275,8,61
9277674001002,500,126,88,5,151
9279338001002,878,92,33,10,45
9280746001002,225,323,395,3,236
9280874001002,250,198,271,8,206
9283114001002,749,454,570,7,398
9243306001002,303,216,202,1,253
9243434001002,339,340,298,11,299
9243562001002,193,30,177,8,610
9243690001002,243,287,357,11,925
9243754001002,303,138,632,4,496
9211758001002,824,292,551,2,982
9207278001002,6,225,484,11,997
9211694001002,1176,174,523,9,853
9211886001002,1489,129,309,2,501
9212462001002,1450,230,295,5,938
9213550001002,1515,78,369,10,198
9213614001002,620,434,375,5,380
9213678001002,501,216,21,9,0
9213998001002,69,16,82,2,713
9214510001002,534,198,520,9,964
9214574001002,1542,140,3,7,19
9214958001002,147,491,520,9,80
9216494001002,1152,381,300,7,247
9217966001002,811,126,300,4,896
9218990001002,901,21,191,6,44
9220334001002,642,172,80,3,17
9221614001002,1503,233,146,10,619
9222574001002,691,242,103,5,699
9222766001002,1738,216,38,0,806
9225454001002,1741,289,314,4,269
9226798001002,990,48,482,8,927
9226990001002,681,112,617,6,849
9227118001002,562,347,513,2,432
9227630001002,147,493,243,0,80
9227694001002,1248,140,388,4,486
9227758001002,1248,58,164,2,486
9228590001002,1012,81,520,10,997
9229230001002,1065,137,313,9,319
9229486001002,535,67,204,6,263
9230510001002,506,116,195,2,19
9232046001002,342,362,593,10,123
9233198001002,43,216,108,0,973
9233390001002,520,233,39,7,506
9233774001002,614,240,80,7,811
9233838001002,520,481,482,7,338
9234030001002,1567,208,51,8,619
9234926001002,834,60,221,8,584
9235502001002,1182,202,170,6,19
9235950001002,542,335,342,6,45
9236078001002,1182,110,482,10,194
9236142001002,581,26,138,0,24
9236334001002,520,378,391,6,158
9237294001002,386,133,521,3,203
9237486001002,182,160,517,8,977
9237678001002,1473,489,646,8,663
9237806001002,174,216,210,5,3
9238126001002,719,277,361,7,749
9238446001002,1323,124,41,2,326
9239598001002,1018,436,152,8,516
9239918001002,359,103,357,0,377
9240366001002,192,189,381,3,138
9240494001002,1085,392,322,3,125
9241326001002,520,43,118,9,158
9242990001002,166,340,548,5,105
9243950001002,864,125,357,0,800
9244014001002,352,125,556,8,448
9244654001002,1138,216,595,10,557
9245358001002,327,216,470,6,260
9245550001002,1479,216,459,4,810
9245870001002,228,144,585,2,908
9246318001002,1593,216,152,4,901
9247278001002,216,218,500,5,472
9247982001002,1479,218,340,10,971
9248878001002,1784,190,608,8,171
9249198001002,317,218,474,1,870
9249390001002,1541,386,357,10,19
9249518001002,175,262,412,0,476
9249646001002,282,114,145,2,398
9251246001002,1479,332,262,4,249
9251630001002,301,238,357,3,966
9250990001002,1614,216,520,1,966
9251502001002,303,216,334,0,496
9251694001002,1639,216,370,6,966
9251822001002,864,316,456,2,7
9252590001002,1692,355,357,6,399
9252782001002,1621,6,617,8,803
9256558001002,580,395,612,2,357
9258286001002,350,312,400,2,979
9259822001002,412,196,116,6,96
9260718001002,79,79,393,6,903
9262766001002,1411,342,283,0,619
9263854001002,1114,449,16,9,138
9263406001002,617,223,306,6,209
9264238001002,452,224,92,7,720
9264430001002,1223,34,116,7,733
9264942001002,698,242,516,7,626
9267310001002,442,494,300,9,196
9267438001002,468,5,523,0,624
9267822001002,680,122,230,3,543
9268334001002,920,20,300,10,17
9268974001002,842,213,300,8,86
9269294001002,537,12,300,8,927
9269614001002,442,476,466,3,158
9269870001002,442,242,522,11,852
9270638001002,745,8,149,8,607
9271278001002,569,154,300,10,696
9271342001002,633,200,446,2,696
9271854001002,977,6,356,8,107
9274158001002,442,110,300,6,802
9274734001002,442,50,466,8,158
9275374001002,950,37,430,3,19
9275502001002,1076,131,537,10,927
9275694001002,1495,216,192,3,870
9276334001002,1076,300,30,3,927
9276654001002,270,437,551,9,37
9277998001002,785,22,5,3,147
9278382001002,103,285,331,5,103
9278574001002,1248,229,177,0,486
9279086001002,595,260,429,6,484
9279150001002,1049,407,24,9,170
9279278001002,942,383,493,6,705
9280046001002,466,99,425,1,114
9282798001002,1507,490,637,7,853
9281902001002,1089,253,357,2,87
9283118001002,927,429,150,2,398
9243310001002,1018,151,513,8,935
9243694001002,361,275,105,3,216
9243758001002,1491,216,621,0,426
9207158001002,492,178,573,11,26
9213622001002,1545,168,601,2,853
9213750001002,41,16,478,1,233
9207606001002,242,452,357,3,809
9207990001002,1107,143,368,0,543
9208246001002,394,21,126,5,105
9210102001002,505,143,249,6,963
9213046001002,438,260,633,4,536
9213366001002,1347,144,196,2,85
9213494001002,572,216,309,5,303
9213878001002,502,303,65,2,261
9215094001002,507,433,520,7,917
9215222001002,96,5,520,9,986
9215542001002,1199,310,520,1,782
9216246001002,1686,223,319,3,858
9218742001002,629,177,409,2,961
9220790001002,1781,216,502,4,303
9222518001002,1786,227,204,5,805
9222646001002,69,189,286,2,743
9223798001002,970,4,642,3,523
